profile_id,health_status,age_group,house_price_zip,area_type,housing_type,distance_to_clinic,driving_condition,risk_score_rho_raw,risk_percentile_u,contribution_health_status,contribution_age_group,contribution_house_price_zip,contribution_area_type,contribution_housing_type,contribution_distance_to_clinic,contribution_driving_condition,metric_need_mean_DFS,metric_need_sd_DFS,metric_need_mean_Dyspnea,metric_need_sd_Dyspnea,metric_need_mean_Oral_Meds,metric_need_sd_Oral_Meds,metric_need_mean_DTC,metric_need_sd_DTC,metric_need_mean_PPH,metric_need_sd_PPH,metric_need_mean_Care_of_Patients,metric_need_sd_Care_of_Patients,metric_need_mean_Communications,metric_need_sd_Communications,metric_need_mean_Care_Issues,metric_need_sd_Care_Issues,metric_need_mean_Agency_Rating,metric_need_sd_Agency_Rating,metric_need_mean_Recommend,metric_need_sd_Recommend,threshold_route,anchor_rank_pool_3,anchor_rank_pool_5,anchor_rank_pool_10,public_data_only,synthetic_data,production_validated,provenance,risk_reference_id,risk_reference_sample_size,risk_percentile_semantics,metric_need_uncertainty_method
profile_0282,healthy,age_70_80,low,rural,single_home,far,bad_winter,0.5332517800990048,0.6922747424713128,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0,0.1123543796701254,0.0670888442690466,0.5710099476370275,0.03299155650018452,0.5401557455888379,0.033231303195190055,0.4004585647067829,0.03347104989019559,0.5979030028444999,0.033710796585201125,0.5913485157762064,0.03395054328020666,0.4995840045972389,0.034190289975212194,0.4097499364145745,0.03443003667021773,0.4133556854212762,0.034669783365223264,0.5002247076549426,0.0349095300602288,0.5610405101592988,0.03514927675523434,zip_history_or_fallback_lower_risk,2,2,4,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0283,healthy,age_70_80,low,rural,apartment,near,good_summer,0.4126615543944306,0.4283428342834283,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.0,0.0,0.4925408159063099,0.03299155650018452,0.2216680340392519,0.033231303195190055,0.3751554516296604,0.03347104989019559,0.523049164267398,0.033710796585201125,0.5004646729911767,0.03395054328020666,0.2115805068235238,0.034190289975212194,0.3862542909015094,0.03443003667021773,0.3570888925959863,0.034669783365223264,0.2901476409776776,0.0349095300602288,0.2531633147408413,0.03514927675523434,zip_history_or_fallback_lower_risk,2,3,6,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0284,healthy,age_70_80,low,rural,apartment,near,bad_winter,0.4797503986634769,0.5893589358935893,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.0,0.0670888442690466,0.5590087863135073,0.03299155650018452,0.3330425356277992,0.033231303195190055,0.4108245592036316,0.03347104989019559,0.5831648455730418,0.033710796585201125,0.5616201559867106,0.03395054328020666,0.3405237359876671,0.034190289975212194,0.4306872854549247,0.03443003667021773,0.4002823911028875,0.034669783365223264,0.3342269771455479,0.0349095300602288,0.3690429815866752,0.03514927675523434,zip_history_or_fallback_lower_risk,2,3,5,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0285,healthy,age_70_80,low,rural,apartment,medium,good_summer,0.4688387442294938,0.5622562256225623,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.0561771898350628,0.0,0.5331601311551531,0.03299155650018452,0.3420206084285104,0.033231303195190055,0.4026894995814971,0.03347104989019559,0.5670317704899076,0.033710796585201125,0.5471806669460987,0.03395054328020666,0.3061388748772313,0.034190289975212194,0.413407787573042,0.03443003667021773,0.3820956548894559,0.034669783365223264,0.3915128963023189,0.0349095300602288,0.3759046826969611,0.03514927675523434,zip_history_or_fallback_lower_risk,2,3,5,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0286,healthy,age_70_80,low,rural,apartment,medium,bad_winter,0.5359275884985398,0.695919591959196,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.0561771898350628,0.0670888442690466,0.5996281015623488,0.03299155650018452,0.4533951100170554,0.033231303195190055,0.4383586071554684,0.03347104989019559,0.6271474517955514,0.033710796585201125,0.6083361499416325,0.03395054328020666,0.4350821040413745,0.034190289975212194,0.4578407821264537,0.03443003667021773,0.4252891533963572,0.034669783365223264,0.4355922324701922,0.0349095300602288,0.491784349542795,0.03514927675523434,zip_history_or_fallback_lower_risk,2,2,4,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0287,healthy,age_70_80,low,rural,apartment,far,good_summer,0.525015934064556,0.6771677167716772,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.1123543796701254,0.0,0.5737794464039946,0.03299155650018452,0.4623731828177667,0.033231303195190055,0.4302235475333338,0.03347104989019559,0.6110143767124155,0.033710796585201125,0.5938966609010203,0.03395054328020666,0.4006972429309351,0.034190289975212194,0.4405612842445709,0.03443003667021773,0.4071024171829255,0.034669783365223264,0.4928781516269633,0.0349095300602288,0.4986460506530776,0.03514927675523434,zip_history_or_fallback_lower_risk,2,2,4,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0288,healthy,age_70_80,low,rural,apartment,far,bad_winter,0.5921047783336024,0.7853117625880041,0.0,0.1242968003201658,0.1251517052243931,0.1043600506152745,0.0588529982345975,0.1123543796701254,0.0670888442690466,0.640247416811192,0.03299155650018452,0.5737476844063117,0.033231303195190055,0.4658926551073051,0.03347104989019559,0.6711300580180594,0.033710796585201125,0.6550521438965544,0.03395054328020666,0.5296404720950785,0.034190289975212194,0.4849942787979863,0.03443003667021773,0.4502959156898268,0.034669783365223264,0.5369574877948335,0.0349095300602288,0.6145257174989148,0.03514927675523434,global_high_risk,1,2,3,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0289,healthy,age_60_70,high,micropolitan,single_home,near,good_summer,0.0759591557512123,0.0026002600260026,0.0,0.0759591557512123,0.0,0.0,0.0,0.0,0.0,0.0790239929278025,0.03299155650018452,0.0680621954152232,0.033231303195190055,0.0959699992540987,0.03347104989019559,0.0769695608893901,0.033710796585201125,0.085588565800103,0.03395054328020666,0.0630389120358014,0.034190289975212194,0.0735722458860045,0.03443003667021773,0.0812685065908126,0.034669783365223264,0.0471151487682921,0.0349095300602288,0.0392224853823835,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0290,healthy,age_60_70,high,micropolitan,single_home,near,bad_winter,0.1430480000202588,0.0169516951695169,0.0,0.0759591557512123,0.0,0.0,0.0,0.0,0.0670888442690466,0.1454919633349999,0.03299155650018452,0.1794366970037683,0.033231303195190055,0.13163910682807,0.03347104989019559,0.1370852421950339,0.033710796585201125,0.1467440487956373,0.03395054328020666,0.1919821411999447,0.034190289975212194,0.1180052404394162,0.03443003667021773,0.1244620050977138,0.034669783365223264,0.0911944849361655,0.0349095300602288,0.1551021522282208,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0291,healthy,age_60_70,high,micropolitan,single_home,medium,good_summer,0.1321363455862755,0.0141014101410141,0.0,0.0759591557512123,0.0,0.0,0.0,0.0561771898350628,0.0,0.1196433081766457,0.03299155650018452,0.1884147698044794,0.033231303195190055,0.1235040472059354,0.03347104989019559,0.1209521671118997,0.033710796585201125,0.132304559755025,0.03395054328020666,0.1575972800895088,0.034190289975212194,0.1007257425575335,0.03443003667021773,0.1062752688842822,0.034669783365223264,0.1484804040929365,0.0349095300602288,0.1619638533385033,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0292,healthy,age_60_70,high,micropolitan,single_home,medium,bad_winter,0.1992251898553216,0.0472063144250607,0.0,0.0759591557512123,0.0,0.0,0.0,0.0561771898350628,0.0670888442690466,0.1861112785838414,0.03299155650018452,0.2997892713930267,0.033231303195190055,0.1591731547799067,0.03347104989019559,0.1810678484175435,0.033710796585201125,0.1934600427505589,0.03395054328020666,0.2865405092536521,0.034190289975212194,0.1451587371109488,0.03443003667021773,0.1494687673911835,0.034669783365223264,0.1925597402608067,0.0349095300602288,0.2778435201843406,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0293,healthy,age_60_70,high,micropolitan,single_home,far,good_summer,0.1883135354213375,0.0418041804180418,0.0,0.0759591557512123,0.0,0.0,0.0,0.1123543796701254,0.0,0.1602626234254872,0.03299155650018452,0.3087673441937379,0.033231303195190055,0.1510380951577722,0.03347104989019559,0.1649347733344076,0.033710796585201125,0.1790205537099466,0.03395054328020666,0.2521556481432127,0.034190289975212194,0.1278792392290625,0.03443003667021773,0.1312820311777488,0.034669783365223264,0.2498456594175777,0.0349095300602288,0.2847052212946231,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0294,healthy,age_60_70,high,micropolitan,single_home,far,bad_winter,0.255402379690384,0.1075582080792952,0.0,0.0759591557512123,0.0,0.0,0.0,0.1123543796701254,0.0670888442690466,0.2267305938326846,0.03299155650018452,0.420141845782283,0.033231303195190055,0.1867072027317435,0.03347104989019559,0.2250504546400514,0.033710796585201125,0.2401760367054807,0.03395054328020666,0.381098877307356,0.034190289975212194,0.1723122337824778,0.03443003667021773,0.1744755296846501,0.034669783365223264,0.2939249955854511,0.0349095300602288,0.4005848881404571,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0295,healthy,age_60_70,high,micropolitan,apartment,near,good_summer,0.1348121539858096,0.0144153970233452,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.0,0.0,0.1482614621019653,0.03299155650018452,0.1016541342326969,0.033231303195190055,0.1614040896546209,0.03347104989019559,0.1501966160629495,0.033710796585201125,0.1492921939204511,0.03395054328020666,0.0930953795336409,0.034190289975212194,0.1488165882694127,0.03443003667021773,0.1182087368593632,0.034669783365223264,0.0838479289081861,0.0349095300602288,0.0927076927219996,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0296,healthy,age_60_70,high,micropolitan,apartment,near,bad_winter,0.201900998254856,0.0493049304930493,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.0,0.0670888442690466,0.2147294325091627,0.03299155650018452,0.213028635821242,0.033231303195190055,0.1970731972285922,0.03347104989019559,0.2103122973685933,0.033710796585201125,0.2104476769159849,0.03395054328020666,0.2220386086977877,0.034190289975212194,0.193249582822828,0.03443003667021773,0.1614022353662645,0.034669783365223264,0.1279272650760563,0.0349095300602288,0.2085873595678336,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0297,healthy,age_60_70,high,micropolitan,apartment,medium,good_summer,0.1909893438208724,0.043004300430043,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.0561771898350628,0.0,0.1888807773508085,0.03299155650018452,0.2220067086219532,0.033231303195190055,0.1889381376064577,0.03347104989019559,0.1941792222854591,0.033710796585201125,0.1960081878753728,0.03395054328020666,0.1876537475873483,0.034190289975212194,0.1759700849409452,0.03443003667021773,0.1432154991528298,0.034669783365223264,0.1852131842328273,0.0349095300602288,0.2154490606781161,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0298,healthy,age_60_70,high,micropolitan,apartment,medium,bad_winter,0.2580781880899185,0.109010901090109,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.0561771898350628,0.0670888442690466,0.2553487477580042,0.03299155650018452,0.3333812102105005,0.033231303195190055,0.2246072451804289,0.03347104989019559,0.2542949035911029,0.033710796585201125,0.2571636708709069,0.03395054328020666,0.3165969767514916,0.034190289975212194,0.220403079494357,0.03443003667021773,0.186408997659731,0.034669783365223264,0.2292925204007007,0.0349095300602288,0.3313287275239534,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0299,healthy,age_60_70,high,micropolitan,apartment,far,good_summer,0.2471665336559348,0.1014101410141014,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.1123543796701254,0.0,0.22950009259965,0.03299155650018452,0.3423592830112117,0.033231303195190055,0.2164721855582944,0.03347104989019559,0.238161828507967,0.033710796585201125,0.2427241818302947,0.03395054328020666,0.2822121156410522,0.034190289975212194,0.2031235816124742,0.03443003667021773,0.1682222614462994,0.034669783365223264,0.2865784395574717,0.0349095300602288,0.338190428634236,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0300,healthy,age_60_70,high,micropolitan,apartment,far,bad_winter,0.3142553779249812,0.207020702070207,0.0,0.0759591557512123,0.0,0.0,0.0588529982345975,0.1123543796701254,0.0670888442690466,0.2959680630068474,0.03299155650018452,0.4537337845997568,0.033231303195190055,0.2521412931322657,0.03347104989019559,0.2982775098136108,0.033710796585201125,0.3038796648258286,0.03395054328020666,0.4111553448051955,0.034190289975212194,0.2475565761658895,0.03443003667021773,0.2114157599532007,0.034669783365223264,0.3306577757253451,0.0349095300602288,0.4540700954800699,0.03514927675523434,zip_history_or_fallback_lower_risk,3,4,8,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0301,healthy,age_60_70,high,metropolitan,single_home,near,good_summer,0.0991502781101623,0.0071007100710071,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.0,0.0,0.1099704516967329,0.03299155650018452,0.0751538269433568,0.033231303195190055,0.1105109082319933,0.03347104989019559,0.108956910869396,0.033710796585201125,0.1146368063140776,0.03395054328020666,0.0710539700352255,0.034190289975212194,0.0936374038549128,0.03443003667021773,0.1009699627340377,0.034669783365223264,0.0656748692600273,0.0349095300602288,0.053485207339616,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0302,healthy,age_60_70,high,metropolitan,single_home,near,bad_winter,0.1662391223792082,0.0298029802980298,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.0,0.0670888442690466,0.1764384221039285,0.03299155650018452,0.1865283285319019,0.033231303195190055,0.1461800158059628,0.03347104989019559,0.1690725921750415,0.033710796585201125,0.1757922893096115,0.03395054328020666,0.1999971991993687,0.034190289975212194,0.1380703984083246,0.03443003667021773,0.144163461240939,0.034669783365223264,0.1097542054279006,0.0349095300602288,0.16936487418545,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0303,healthy,age_60_70,high,metropolitan,single_home,medium,good_summer,0.1553274679452251,0.0239523952395239,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.0561771898350628,0.0,0.1505897669455744,0.03299155650018452,0.1955064013326131,0.033231303195190055,0.1380449561838301,0.03347104989019559,0.1529395170919056,0.033710796585201125,0.1613528002689994,0.03395054328020666,0.1656123380889329,0.034190289975212194,0.1207909005264418,0.03443003667021773,0.1259767250275074,0.034669783365223264,0.1670401245846717,0.0349095300602288,0.1762265752957358,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0304,healthy,age_60_70,high,metropolitan,single_home,medium,bad_winter,0.2224163122142711,0.0724072407240724,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.0561771898350628,0.0670888442690466,0.2170577373527718,0.03299155650018452,0.3068809029211582,0.033231303195190055,0.1737140637577995,0.03347104989019559,0.2130551983975494,0.033710796585201125,0.2225082832645333,0.03395054328020666,0.2945555672530762,0.034190289975212194,0.1652238950798571,0.03443003667021773,0.1691702235344087,0.034669783365223264,0.2111194607525419,0.0349095300602288,0.2921062421415698,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0305,healthy,age_60_70,high,metropolitan,single_home,far,good_summer,0.2115046577802876,0.0624062406240624,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.1123543796701254,0.0,0.1912090821944176,0.03299155650018452,0.3158589757218694,0.033231303195190055,0.1655790041356669,0.03347104989019559,0.1969221233144135,0.033710796585201125,0.2080687942239212,0.03395054328020666,0.2601707061426368,0.034190289975212194,0.1479443971979744,0.03443003667021773,0.150983487320977,0.034669783365223264,0.2684053799093129,0.0349095300602288,0.2989679432518524,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0306,healthy,age_60_70,high,metropolitan,single_home,far,bad_winter,0.2785935020493336,0.1438143814381438,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0,0.1123543796701254,0.0670888442690466,0.2576770526016133,0.03299155650018452,0.4272334773104166,0.033231303195190055,0.2012481117096363,0.03347104989019559,0.257037804620059,0.033710796585201125,0.2692242772194551,0.03395054328020666,0.3891139353067801,0.034190289975212194,0.1923773917513861,0.03443003667021773,0.1941769858278783,0.034669783365223264,0.3124847160771863,0.0349095300602288,0.4148476100976863,0.03514927675523434,zip_history_or_fallback_lower_risk,3,4,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0307,healthy,age_60_70,high,metropolitan,apartment,near,good_summer,0.15800327634476,0.025002500250025,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.0,0.0,0.1792079208708957,0.03299155650018452,0.1087457657608306,0.033231303195190055,0.1759449986325156,0.03347104989019559,0.1821839660429571,0.033710796585201125,0.1783404344344254,0.03395054328020666,0.1011104375330685,0.034190289975212194,0.1688817462383246,0.03443003667021773,0.1379101930025884,0.034669783365223264,0.1024076493999212,0.0349095300602288,0.1069704146792288,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0308,healthy,age_60_70,high,metropolitan,apartment,near,bad_winter,0.2250921206138061,0.0769576957695769,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.0,0.0670888442690466,0.2456758912780913,0.03299155650018452,0.2201202673493757,0.033231303195190055,0.2116141062064868,0.03347104989019559,0.2422996473486009,0.033710796585201125,0.2394959174299595,0.03395054328020666,0.2300536666972118,0.034190289975212194,0.2133147407917363,0.03443003667021773,0.1811036915094896,0.034669783365223264,0.1464869855677946,0.0349095300602288,0.222850081525066,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0309,healthy,age_60_70,high,metropolitan,apartment,medium,good_summer,0.2141804661798224,0.0641564156415641,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.0561771898350628,0.0,0.2198272361197371,0.03299155650018452,0.2290983401500869,0.033231303195190055,0.2034790465843523,0.03347104989019559,0.226166572265465,0.033710796585201125,0.2250564283893472,0.03395054328020666,0.1956688055867724,0.034190289975212194,0.1960352429098536,0.03443003667021773,0.162916955296058,0.034669783365223264,0.2037729047245656,0.0349095300602288,0.2297117826353486,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0310,healthy,age_60_70,high,metropolitan,apartment,medium,bad_winter,0.2812693104488686,0.1471147114711471,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.0561771898350628,0.0670888442690466,0.2862952065269346,0.03299155650018452,0.3404728417386342,0.033231303195190055,0.2391481541583217,0.03347104989019559,0.2862822535711088,0.033710796585201125,0.2862119113848811,0.03395054328020666,0.3246120347509157,0.034190289975212194,0.2404682374632689,0.03443003667021773,0.2061104538029593,0.034669783365223264,0.2478522408924358,0.0349095300602288,0.3455914494811826,0.03514927675523434,zip_history_or_fallback_lower_risk,3,4,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0311,healthy,age_60_70,high,metropolitan,apartment,far,good_summer,0.2703576560148851,0.1296129612961296,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.1123543796701254,0.0,0.2604465513685804,0.03299155650018452,0.3494509145393453,0.033231303195190055,0.2310130945361891,0.03347104989019559,0.2701491784879729,0.033710796585201125,0.271772422344269,0.03395054328020666,0.2902271736404763,0.034190289975212194,0.2231887395813862,0.03443003667021773,0.1879237175895276,0.034669783365223264,0.3051381600492069,0.0349095300602288,0.3524531505914652,0.03514927675523434,zip_history_or_fallback_lower_risk,3,4,9,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0312,healthy,age_60_70,high,metropolitan,apartment,far,bad_winter,0.3374465002839314,0.2578257825782578,0.0,0.0759591557512123,0.0,0.0231911223589506,0.0588529982345975,0.1123543796701254,0.0670888442690466,0.3269145217757778,0.03299155650018452,0.4608254161278904,0.033231303195190055,0.2666822021101585,0.03347104989019559,0.3302648597936184,0.033710796585201125,0.3329279053398031,0.03395054328020666,0.4191704028046196,0.034190289975212194,0.2676217341347979,0.03443003667021773,0.2311172160964289,0.034669783365223264,0.3492174962170802,0.0349095300602288,0.4683328174373024,0.03514927675523434,zip_history_or_fallback_lower_risk,2,4,8,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0313,healthy,age_60_70,high,small_town,single_home,near,good_summer,0.1281391810588497,0.0138013801380138,0.0,0.0759591557512123,0.0,0.0521800253076374,0.0,0.0,0.0,0.1486535251578941,0.03299155650018452,0.0840183663535228,0.033231303195190055,0.1286870444543607,0.03347104989019559,0.1489410983444055,0.033710796585201125,0.1509471069565456,0.03395054328020666,0.0810727925345065,0.034190289975212194,0.1187188513160501,0.03443003667021773,0.1255967829130715,0.034669783365223264,0.0888745198746978,0.0349095300602288,0.0713136097861525,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
profile_0314,healthy,age_60_70,high,small_town,single_home,near,bad_winter,0.1952280253278957,0.044555127211466,0.0,0.0759591557512123,0.0,0.0521800253076374,0.0,0.0,0.0670888442690466,0.2151214955650915,0.03299155650018452,0.1953928679420679,0.033231303195190055,0.1643561520283301,0.03347104989019559,0.2090567796500493,0.033710796585201125,0.2121025899520794,0.03395054328020666,0.2100160216986498,0.034190289975212194,0.1631518458694618,0.03443003667021773,0.1687902814199728,0.034669783365223264,0.132953856042568,0.0349095300602288,0.1871932766319897,0.03514927675523434,zip_history_or_fallback_lower_risk,3,5,10,True,True,False,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,10000,persisted_reference_ecdf,configured_reliability_proxy_not_empirical
